PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate
02Oh2,4r1k1/1b3ppp/8/7Q/4qP2/1P1r3P/P5P1/R3BB1K w - - 0 32,f1d3 e4g2,1206,76,90,278,mate mateIn1 middlegame oneMove,https://lichess.org/1WrNgCvX#63,,
02Ojk,r1bq2k1/pp1nbrpp/2p1pn1B/2Pp1pN1/3P4/2N4P/PPQ1PP2/R3KBR1 b Q - 4 12,g7h6 g5e6 g8h8 e6d8,1312,75,95,34606,advantage discoveredAttack discoveredCheck kingsideAttack opening short,https://lichess.org/TfYqGtEp/black#24,Semi-Slav_Defense Semi-Slav_Defense_Other_variations,
02Oku,r2qk2r/p2nbppp/2n5/2p1p3/4N3/3Q4/PPPP1PPP/RNB1K2R w KQkq - 0 14,e4d6 e7d6 d3d6 c6b4,2518,104,86,568,advantage opening short,https://lichess.org/97Qk80ic#27,Italian_Game Italian_Game_Two_Knights_Defense,
02OnY,1rr3k1/4Rpbp/6p1/2P1p3/PPP5/5PP1/5PK1/1R6 b - - 0 33,c8c5 b4c5 b8b1 e7e8 g7f8 c5c6 b1c1 c6c7,1954,85,89,1951,advancedPawn crushing endgame veryLong,https://lichess.org/AO2PzZEl/black#66,,
02Oo4,6R1/1r6/5pk1/5p1p/7P/6P1/5PK1/8 b - - 3 45,b7g7 g8g7 g6g7 g2f3,1723,78,68,85,crushing defensiveMove endgame rookEndgame short,https://lichess.org/PBfWNYLX/black#90,,
02OoP,1q4k1/5pp1/R3p2p/p7/P3Q3/6PP/5P1K/2r5 b - - 0 33,c1c5 a6a8 b8a8 e4a8,1003,91,95,730,crushing endgame pin short,https://lichess.org/UhFLcYU6/black#66,,
02Or9,2n2r1k/p1q4p/2P2bp1/2Q1N3/3P4/7P/P4PP1/5RK1 b - - 1 24,f6e5 c5f8,685,92,97,1181,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/LDFfzv60/black#48,,
02OrN,2r1nrk1/pb1p2p1/1p1Pn2p/5p2/1P2N3/P4PB1/2B3PP/2RR2K1 w - - 0 24,c2a4 c8c1 d1c1 f5e4,1803,76,93,4415,crushing master middlegame short,https://lichess.org/2vU4yztt#47,,
02OsE,2k5/1pp5/pbp1R3/5pP1/5r2/3R1N1r/PPP2P2/5K2 w - - 9 27,f1e2 f4e4 e6e4 f5e4,1346,76,91,1018,crushing endgame short,https://lichess.org/s0lVd4jq#53,,
02Ouk,5rk1/4Qppp/2q5/8/p7/8/2r2PPP/1R1R2K1 b - - 1 31,f8e8 b1b8 c2e2 b8e8 c6e8 e7e2,2249,77,72,103,crushing endgame long pin,https://lichess.org/CLVpMmi4/black#62,,
02OvQ,5qr1/pb1kp3/1prn4/3pQpp1/3P4/1P1BPP1P/P5PB/2R2RK1 w - - 4 29,d3b5 d6b5 e5d5 b5d6 h2d6 e7d6 c1c6 b7c6,1868,77,89,1627,advantage middlegame veryLong,https://lichess.org/kX2C05fp#57,,
02Oxp,3q1rk1/p5pp/1p6/2rb1p2/2B1pP2/1Q6/P5PP/2RR2K1 b - - 1 23,d5c4 c1c4 d8d1 b3d1 c5c4 d1d5,2162,76,94,4550,crushing long middlegame,https://lichess.org/0IRcgUCX/black#46,,
02Oy0,8/7p/6p1/2r2kP1/1p5P/1P2R3/P2K4/8 w - - 4 60,d2d3 c5c3 d3d4 c3e3 d4e3 f5g4 e3d2 g4h4 a2a3 b4a3,1662,75,99,3955,crushing endgame rookEndgame veryLong,https://lichess.org/a5IfKa1l#119,,
02Ozh,5r2/p4pk1/4q1p1/3p3Q/1P3P2/3P2RP/6PK/8 w - - 4 33,h2g1 e6e1 g1h2 e1g3 h2g3 g6h5,1280,79,87,3113,crushing endgame fork long,https://lichess.org/VdvOzpNm#65,,
02P4S,r1bq1rk1/ppp3p1/7p/4pp1Q/2PPp3/P3P1P1/1PnNKPP1/3R1B1R w - - 0 15,d4e5 d8d3,1163,76,98,3418,mate mateIn1 middlegame oneMove,https://lichess.org/se6nqS8X#29,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System,
02P6P,8/8/p1p5/Pp1p3p/1P1Pk1p1/2P3PP/4K3/8 w - - 0 50,h3g4 h5g4 e2d2 e4f3,794,116,96,2120,crushing endgame pawnEndgame short zugzwang,https://lichess.org/kD3HOQhu#99,,
02PDC,8/8/6pp/4k3/1R3n2/1Nn4P/5K2/8 w - - 2 46,h3h4 f4d3 f2f3 d3b4,1191,77,77,175,crushing endgame fork short,https://lichess.org/pun6359s#91,,
02PDS,4r1k1/pp2n2p/3q1pp1/3p4/3P3P/1PrB1PR1/P4P2/1Q4RK b - - 0 24,d6b6 d3g6 h7g6 g3g6 g8f7 g6g7 f7e6 b1e1,1890,76,100,225,crushing kingsideAttack middlegame veryLong,https://lichess.org/jhoFj7fe/black#48,,
02PHm,5k2/5pp1/p7/1p1p2p1/2bP2P1/4RPK1/PR5P/6r1 w - - 4 34,b2g2 g1g2 g3g2 b5b4 a2a4 b4b3 e3e1 c4d3,2613,99,83,382,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/Vjcmkhlj#67,,
02PHy,5rk1/5pp1/p1r1p1bp/BpnpP3/8/P1P2P2/1P4PP/2KR1B1R w - - 0 21,a5b4 c5b3,1012,96,93,270,mate mateIn1 middlegame oneMove,https://lichess.org/fnPJChQH#41,,
02PKZ,6k1/ppp2p1p/5Bp1/8/2n2b2/2P2P1P/PP4r1/1K1R4 b - - 3 25,h7h5 d1d8 g8h7 d8h8,926,101,56,56,endgame mate mateIn2 operaMate short,https://lichess.org/QnHAjweL/black#50,,
02PP0,r3r1k1/5pp1/7p/pPq5/P4Q2/5P2/6P1/R2R2K1 w - - 1 33,f4d4 e8e1 g1f2 c5d4 d1d4 e1a1,1377,97,87,42,crushing endgame long,https://lichess.org/5sMukbo6#65,,
02PPX,6k1/1p2npp1/p4bqp/8/P7/4BN1P/1P3PP1/3Q2K1 b - - 0 26,f6b2 d1d8 g8h7 d8e7 g6b1 g1h2,1338,74,95,10672,crushing defensiveMove endgame fork long,https://lichess.org/4xghaa8w/black#52,,
02PWu,5r1k/6p1/2p4p/p2p2q1/P2B1n2/1rP1RPQ1/6PP/3R2K1 w - - 0 34,e3e5 g5e5 d4e5 f4e2 g1f2 e2g3,1676,76,92,1784,advantage fork long middlegame sacrifice,https://lichess.org/sz60EbWs#67,,
02PYw,8/2bK2B1/2P3kP/p7/5p2/8/8/8 b - - 1 51,c7b6 g7d4 b6d4 c6c7,1868,148,87,13,advancedPawn bishopEndgame crushing endgame sacrifice short,https://lichess.org/NPBAcfmV/black#102,,
02PbT,8/8/4k3/4p3/3p2P1/4PK2/r4R1P/8 b - - 7 40,a2f2 f3f2 d4d3 e3e4 d3d2 f2e2 d2d1r e2d1,1897,78,66,44,crushing endgame quietMove veryLong,https://lichess.org/A2HOiM52/black#80,,
02PdH,r2qk2r/ppp3pp/4pn2/3pP3/1b3B2/2NQ3R/PPP1PP2/R3K3 b Qkq - 0 12,f6e4 d3b5 d8d7 b5b4,1078,77,88,293,advantage fork middlegame short,https://lichess.org/XRtJA4JB/black#24,Dutch_Defense Dutch_Defense_Janzen-Korchnoi_Gambit,
02PgC,3r2k1/1p3ppp/p1p5/8/3R4/1P4P1/P3RP1P/2K5 b - - 0 28,d8d4 e2e8,643,94,65,41,backRankMate endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/Q71EeoJW/black#56,,
02Pjf,5R1r/ppk5/1n3p2/2N1pB2/6P1/8/P4K1r/3R4 w - - 3 37,f2f3 h8h3 f3e4 h2e2,1133,76,100,699,master mate mateIn2 middlegame short,https://lichess.org/t4SP9DKZ#73,,
02Plz,7k/q3r1b1/4N1pp/5p2/7P/1Q2P1P1/8/3R2K1 w - - 2 36,e6g7 e7e3 d1d8 e3e8 g1g2 e8d8,2143,75,94,2013,advantage discoveredAttack discoveredCheck endgame exposedKing long,https://lichess.org/OfJxDMDK#71,,
02PrW,r3k2r/1bqp1p2/pp2p3/2b3P1/2PnPBp1/2N5/PPB3P1/R2Q1RK1 w kq - 0 16,f4c7 d4e2,890,81,92,471,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/8UGefrtw#31,Sicilian_Defense Sicilian_Defense_Kan_Variation,
02Ps5,2k3r1/p4prp/8/2p5/8/NPPp1P2/PB1P1K1P/4R3 w - - 6 23,a3c4 g7g2 f2e3 g8e8 e3d3 e8e1,1115,75,98,1233,advantage endgame long skewer,https://lichess.org/CcsRDtwu#45,,
02Pu3,5r2/3R4/6k1/1p6/p1pB3P/3n2K1/5P2/8 b - - 3 43,f8f7 h4h5 g6h5 d7f7,1640,75,95,22357,crushing deflection endgame short,https://lichess.org/lE1ZWltu/black#86,,
02PuU,Bn3k2/6p1/n1p1P2p/3p4/pr3p2/R4P1P/5BP1/6K1 b - - 5 39,a6c7 f2c5 f8g8 c5b4,1092,90,94,573,crushing endgame fork short,https://lichess.org/UM49R23y/black#78,,
02Pxu,6k1/R7/6K1/7P/8/6p1/8/7r b - - 3 58,g3g2 a7a8,951,80,96,3819,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/pf17o3oj/black#116,,
02PyG,4kn2/p3b3/1p2P3/1P1p1Qp1/P7/8/1B1N1PK1/3q4 b - - 2 33,d1d2 f5f7 e8d8 b2f6 f8g6 f6e7 g6e7 f7f8 d8c7 f8e7,1234,276,54,3,crushing deflection endgame exposedKing master veryLong,https://lichess.org/4dKDIYf9/black#66,,
02Q6Q,5k1R/bP6/3q2p1/1Q1p1p2/4p3/7P/6P1/r4N1K b - - 2 39,f8g7 b5b2 d6f6 b7b8q a7b8 b2b8,2730,119,89,347,advancedPawn advantage deflection endgame fork long promotion,https://lichess.org/CwteutNM/black#78,,
02Q8P,r2q1rk1/5p1R/ppb1p1p1/n7/P2P1B2/2PB4/5PPP/1R1Q2K1 b - - 0 19,g8h7 d1h5 h7g8 d3g6 f7g6 h5g6,1696,78,100,1354,crushing deflection long middlegame pin,https://lichess.org/G8tpNnkz/black#38,,
02Q9P,2k4r/pp2Rpp1/2p4q/3p4/1P1NbP2/2P3Q1/P6P/6K1 b - - 7 34,h6h5 f4f5 h5h2 g3h2,1714,75,93,1695,crushing endgame quietMove short,https://lichess.org/6Tc80ZZG/black#68,,
02Q9X,3rr1k1/2p2pp1/1q5p/1pbBpP2/7P/2P2Q2/1P3PP1/3RR1K1 b - - 1 32,d8d6 b2b4 d6d5 d1d5,2223,87,69,33,advantage master middlegame short,https://lichess.org/2N2uiWJv/black#64,,
02QA4,2r1k3/pR2R3/6pp/1p4r1/1Pp1P3/5P2/P4K2/2q5 b - - 5 42,e8d8 b7d7,1183,164,0,15,blindSwineMate endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/0BCLJYQg/black#84,,
02QAj,r5k1/1b3p1p/4pPpP/4P3/1PpB1P2/1q1p3R/3Q4/1K1R4 w - - 0 37,d4b2 c4c3 d2c3 b3d1,1817,86,82,64,crushing deflection fork middlegame short,https://lichess.org/P2lrt2d2#73,,
02QBW,2Bn4/4R1pk/p4q1p/1p1b4/1PnP4/P4rP1/7P/R1BQ2K1 w - - 1 28,e7e1 f3f2 e1e2 f2e2 d1e2 f6d4,2524,92,82,40,advantage kingsideAttack long middlegame,https://lichess.org/0di4LKXv#55,,
02QDV,4nrk1/5p1p/1q4pQ/p4N2/1p2P3/5K1P/PPr1B3/6R1 b - - 0 33,b6g1 f5e7 g8h8 h6f8,1365,77,93,1136,deflection mate mateIn2 middlegame short,https://lichess.org/ttbtNJIh/black#66,,
02QHx,r2q1rk1/pp3ppp/4p3/8/1b2B3/4R2Q/PP2nPPP/R1B3K1 w - - 2 16,e3e2 d8d1 e2e1 d1e1,725,92,92,148,fork mate mateIn2 middlegame short,https://lichess.org/yeN4gnbb#31,Queens_Pawn_Game Queens_Pawn_Game_Colle_System,
02QJP,3q2k1/pp3pPp/1n2p2Q/3pP3/8/6P1/Prr2PB1/3RR1K1 b - - 2 26,c2f2 g2e4 f2g2 e4g2,1850,75,93,558,advantage middlegame short,https://lichess.org/K26rR0cz/black#52,,
02QKd,2r3k1/1p1p1ppp/1P2p3/8/6n1/7q/1PPPPP1P/R1BQ1nK1 b - - 0 18,c8c5 a1a8 c5c8 a8c8,955,93,96,2030,backRankMate mate mateIn2 middlegame short,https://lichess.org/KMP2yAKn/black#36,Zukertort_Opening Zukertort_Opening_Queens_Gambit_Invitation,
02QKi,7r/pp6/4kN1R/4P3/n1pP2P1/P1n5/2PB4/1K6 w - - 0 35,d2c3 a4c3 b1b2 c3a4 b2c1 h8h6,1999,75,80,66,crushing endgame long,https://lichess.org/5CLkne5V#69,,
02QOT,8/2K5/4k3/4p2p/4P2P/8/8/8 w - - 4 59,c7d8 e6d6 d8e8 d6c5 e8e7 c5d4 e7f6 d4e4,1214,78,100,62,endgame,https://lichess.org/un1lKWT6#117,,
02QP1,5r2/3bp1kn/5qp1/pp6/3R4/1P2N1QP/P5P1/1B4K1 b - - 0 33,f6d4 g3g6 g7h8 g6h7,882,85,95,153,mate mateIn2 middlegame short,https://lichess.org/0Cy7Jii3/black#66,,
02QUU,4k3/4bppp/pp6/4P3/P2PP3/6P1/5K1P/2B5 w - - 3 28,f2e3 e7g5 e3e2 g5c1,808,78,100,693,advantage bishopEndgame endgame short skewer,https://lichess.org/PlABSQej#55,,
02QUs,6k1/pp3ppp/2p1b3/8/2PR4/3P2PP/P5BK/4r3 b - - 0 29,e1e2 d4d8,683,97,79,291,backRankMate endgame master mate mateIn1 oneMove,https://lichess.org/hGveZozN/black#58,,
02QVn,2k1r2r/ppP3pp/8/1N1n4/3P1B2/5P1P/qP3P2/n1QK1B1R w - - 0 22,f1c4 a2a4 b2b3 a1b3,1707,84,69,26,advantage middlegame short,https://lichess.org/eKLSRrV1#43,,
02QW9,4nk2/Q5p1/1p4qp/3p4/3P4/2P2bP1/PP3P1P/4R1K1 w - - 3 33,e1e3 g6b1 e3e1 b1e1,838,98,97,1104,endgame mate mateIn2 short,https://lichess.org/Q7nqfr2R#65,,
02QYB,r3k2r/pp3ppp/2n1p3/2bnP3/Q1Bp4/P4NB1/1q3PPP/RR4K1 b kq - 1 15,d5c3 a4c6 b7c6 b1b2,1396,75,96,18377,advantage middlegame short,https://lichess.org/vsy6EfAv/black#30,French_Defense French_Defense_Advance_Variation,
02QZH,8/P7/1BB5/8/4pppk/8/5PPK/r7 w - - 3 70,a7a8q g4g3 f2g3 f4g3,1208,86,67,97,endgame master mate mateIn2 short,https://lichess.org/CRn9m6mK#139,,
02Qd3,5rk1/n6p/6p1/pPp1p3/2P1P2q/2N5/5P1P/5QRK w - - 3 26,f1e2 f8f2 g1g2 f2e2,1142,76,100,171,crushing endgame short,https://lichess.org/ObuNlABI#51,,
02QgP,8/p7/2PRp3/5k1p/1P3p2/P2KpP2/1B4rP/8 b - - 2 38,g2b2 c6c7 b2d2 d3c3 d2d6 c7c8q,1661,79,70,69,advancedPawn advantage endgame long promotion rookEndgame,https://lichess.org/4sBkYXcx/black#76,,
02QjW,2r1r3/1p3p1k/1n1q1n1p/p3bP2/P2p1Np1/1P1P2P1/4R1BP/2BQ1RK1 w - - 4 23,g2b7 c8c1 d1c1 e5f4 c1f4 d6f4 f1f4 e8e2,2117,78,94,9588,advantage master middlegame veryLong,https://lichess.org/N7tB5v4h#45,,
02Qq3,8/1p6/8/p5pp/Pk6/1P4PP/2K5/8 w - - 0 41,g3g4 h5h4 c2b2 b4c5 b2c3 c5d5 b3b4 a5b4,2862,106,81,170,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/12ZVsGrl#81,,
02QrB,2r3k1/p5p1/6p1/b2r1p2/P4P2/1R1BP3/4K3/1R6 b - - 1 36,c8d8 d3c4 g8f8 c4d5,1104,77,83,377,advantage endgame pin short,https://lichess.org/wKkkFpB5/black#72,,
02Qrx,8/2R3P1/5k1K/8/1r6/8/8/8 w - - 0 55,g7g8q b4h4,673,96,95,634,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/BnEBDRWb#109,,
02QwM,r4rk1/1p2ppbp/pq1pbnp1/8/2P1P2Q/2N3P1/PP3PBP/1RBR2K1 w - - 1 14,b2b3 f6g4 c3d5 b6f2,1644,76,28,96,crushing kingsideAttack middlegame short,https://lichess.org/vX1F7JcH#27,English_Opening English_Opening_Symmetrical_Variation,
02Qwi,r1b2rk1/2qn1ppp/8/2p1p1N1/1p6/1B6/1PP1QPPP/3R1RK1 b - - 0 18,c8a6 d1d7 c7d7 e2e4 g7g6 b3f7 f8f7 e4a8,2620,95,73,331,advantage deflection kingsideAttack middlegame sacrifice veryLong,https://lichess.org/FQeb6mVH/black#36,Philidor_Defense Philidor_Defense_Lion_Variation,
02R1e,5rk1/Q4ppp/3p4/1N2p1b1/4P3/5q1P/PPP2P2/1K1R3R w - - 0 20,d1d6 f3h1 d6d1 h1d1,959,87,92,266,hangingPiece mate mateIn2 middlegame queensideAttack short,https://lichess.org/qNsaoMal#39,,
02R28,2Q2r2/6kp/3P4/pN1Qp2q/2P1P3/P3brPp/6bP/R3R1K1 w - - 1 32,e1e3 f3f1 a1f1 f8f1,1203,77,84,528,kingsideAttack mate mateIn2 middlegame operaMate short,https://lichess.org/QuPc7btg#63,,
02R7z,6k1/1p3p2/4b3/p2pP3/P2Q4/1B2p3/1P2K1PP/2q5 b - - 1 30,e6g4 d4g4 g8f8 g4d4,1802,74,82,76,endgame,https://lichess.org/APc6zT5S/black#60,,
02R8D,3r4/p7/1p6/8/P4pk1/2N2Np1/1P4P1/5K2 b - - 9 41,d8d3 f3e5 g4f5 e5d3,859,80,30,93,crushing endgame fork short,https://lichess.org/4dudtMzO/black#82,,
02REf,r3k2r/pp2bpp1/1np1p2n/q2pP2p/N2P3P/1Q2BPP1/PPP5/2KR2NR w kq - 7 14,e3d2 a5a4 b3a4 b6a4,1391,75,88,160,advantage middlegame short,https://lichess.org/jEFqGUYi#27,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,
02RFx,4rr1k/1p4pp/p7/8/6Q1/1Bb5/PP3PPP/6K1 w - - 0 26,h2h4 e8e1 g1h2 c3e5,921,79,96,677,crushing endgame short,https://lichess.org/E52r65nO#51,,
02RJ2,1rr2k2/2q5/3p1p2/p3b1p1/2BpPp1R/PP1P1P1P/2PQ1K2/6R1 b - - 0 26,g5h4 g1g8 f8e7 g8g7,1058,82,93,2217,advantage middlegame short,https://lichess.org/Q13LMaJo/black#52,,
02RJH,7k/5pp1/7p/Q3n3/5q2/2P3RP/P4PPK/1r6 b - - 2 36,f4f2 a5a8 h8h7 a8e4 g7g6 e4b1,1923,75,84,198,advantage endgame fork long,https://lichess.org/TQKEWvKX/black#72,,
02RRF,4r1k1/5p2/p1p2bpp/P1Bp4/1P1P1P2/6P1/3KB2P/8 b - - 1 36,f6e7 e2a6 e7c5 d4c5,1805,103,57,30,advantage endgame short,https://lichess.org/u92xFZ6j/black#72,,
02RSU,r1r3k1/p4ppp/8/4P3/3PQnq1/5N2/P4PPP/R4RK1 w - - 5 22,g2g3 f4h3 g1g2 g4e4,1231,75,85,601,advantage discoveredAttack kingsideAttack middlegame short,https://lichess.org/eXIaFHkh#43,,
02RYC,r4rk1/1p3pp1/p3bn1p/2q1p3/3nP3/P1BB2QP/1PP3PN/R4RK1 w - - 2 19,f1f6 d4e2 g1f1 e2g3,1070,77,93,412,crushing discoveredCheck doubleCheck kingsideAttack middlegame short,https://lichess.org/2W71P5BQ#37,,
02Ra0,r1b2b1r/ppNp1k1p/2n2p2/8/8/5N2/PqP1PPPP/R2QKB1R w KQ - 1 10,c7a8 f8b4 f3d2 b4d2 d1d2 b2a1,1388,78,94,28812,advantage long middlegame,https://lichess.org/cZU1eXrX#19,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit,
02Rb5,3q2k1/2pb1p2/3p4/3Pp2R/p3P1P1/4QP2/1K1p1N2/r7 b - - 7 35,d2d1q f2d1 a1d1 b2c2,2286,76,87,205,advantage middlegame short,https://lichess.org/nrAiipw1/black#70,,
02Rqq,5rk1/2R5/p2r3p/3p1bp1/3P4/1P3P2/P5PP/4R1K1 b - - 0 25,f8c8 c7c8 f5c8 e1e8 g8g7 e8c8,930,77,97,910,advantage endgame exposedKing fork long,https://lichess.org/s6KXDjky/black#50,,
02Rt2,r1b2r2/pp2p1qp/1k2p3/2n5/1P1N4/5B2/P1P3P1/1K1R2Q1 b - - 0 28,b6c7 d4b5 c7b8 g1c5,2133,80,91,1978,advantage discoveredAttack master middlegame short,https://lichess.org/ROr3oq86/black#56,,
02Ruw,3Q4/p1p2pk1/B4p1p/8/5B1q/2P1n3/PP3bK1/R7 w - - 4 31,f4e3 h4g3 g2f1 f2e3 f1e2 g3f2,2041,78,67,67,advantage endgame fork intermezzo long,https://lichess.org/FH7vOzxx#61,,
02RwK,r5k1/p4p1p/RP4pQ/3pP3/2p5/2P4P/1q3PP1/6K1 b - - 1 27,b2b5 a6a7 a8a7 b6a7 b5a5 h6e3,1677,75,80,1060,advancedPawn crushing defensiveMove endgame long,https://lichess.org/syD2Py3b/black#54,,
02Rzn,8/7p/7p/4p2k/4P2P/5KP1/8/8 w - - 1 48,f3g2 h5g4 g2f2 g4h3 f2f3 h6h5 f3f2 h3h2,1957,78,91,878,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/Ta7npLSD#95,,
02S2A,4r2k/pp5n/1q3n2/2rpPQ2/8/2N2P2/PP4PP/2KR3R w - - 0 26,e5f6 e8e2 f5c2 e2c2,2133,78,83,522,advantage master middlegame pin queensideAttack short,https://lichess.org/qijsvGYG#51,,
02S4F,5R2/1r4p1/1r2p1p1/2pp2kp/8/3K4/8/6R1 b - - 1 41,g5h6 f8h8,771,107,96,679,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/KqqpuZh2/black#82,,
02S6B,4rrkb/2p5/p2p2BP/3P2B1/1p1n4/5q2/PPPQ4/1NK3R1 w - - 1 29,g6e8 d4e2 d2e2 f3e2 g5d2 h8g7,2331,78,87,88,crushing fork long middlegame,https://lichess.org/fsZPVkMV#57,,
02S9F,8/8/2p3p1/1kP2P2/1P1pp3/1K1P1P2/8/8 b - - 0 36,g6f5 d3e4 f5e4 f3e4,1706,79,90,290,crushing endgame pawnEndgame short,https://lichess.org/Vz9dS9uV/black#72,,
02SDA,r2q1r1k/1bpnpp2/pp1p1n2/4P1QP/3P4/2NB4/PPP2PP1/R3K2R b KQ - 0 15,f8g8 g5h6 f6h7 h6h7,1061,80,87,563,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/mQUePY13/black#30,Modern_Defense Modern_Defense_Two_Knights_Variation,
02SG5,r2q3k/3b1prQ/2pp1Nn1/ppnPp3/2P1P1P1/2N2P2/PP6/R3KB1R b KQ - 0 20,g7h7 h1h7,1144,95,60,128,arabianMate kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/N045WQfA/black#40,,
02SGK,4k3/2P2p2/b2K1P2/P6p/5P1P/8/8/8 b - - 0 46,a6c8 d6c6 c8a6 c6b6 e8d7 b6a6,1582,76,95,3361,bishopEndgame crushing endgame long,https://lichess.org/uv9JGJbS/black#92,,
02SNn,4r3/7k/6pp/2P2b2/1p1Q4/1P3p1P/P5P1/4rBK1 w - - 0 37,g2f3 f5h3 g1h2 h3f1,1477,74,88,3565,advantage endgame pin short,https://lichess.org/jVajhVF7#73,,
02SQK,1r2r1k1/3nbppp/p1q1p3/3pR2Q/3B4/3B4/PPP2PPP/R5K1 b - - 9 19,g7g6 h5h7 g8h7 e5h5 h7g8 h5h8,1829,76,93,9604,attraction kingsideAttack long mate mateIn3 middlegame operaMate pin sacrifice,https://lichess.org/cFnIZHq6/black#38,Sicilian_Defense Sicilian_Defense_Taimanov_Variation,
02SQO,k1r5/1p3pQ1/4p2p/p1q4P/5P2/6P1/PP6/1K1R4 w - - 1 33,g7h7 f7f5 a2a3 c5c2 b1a2 c2d1,1758,75,82,133,crushing endgame fork long quietMove,https://lichess.org/epjwWUlC#65,,
02SQb,3r3k/p5p1/1p2Qpqp/P2r1N2/3P4/6B1/1P4P1/4R2K w - - 2 36,f5e7 d5h5 h1g1 g6g3,1728,78,91,2429,crushing middlegame short,https://lichess.org/TWLgnfxm#71,,
02SWp,Q7/6pk/7p/6PP/8/pq6/5PK1/8 b - - 0 39,a3a2 g5g6,1257,85,92,2253,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/xVDdlOJW/black#78,,
02SY5,r1b2rk1/pp1p1ppp/1b3q2/3N4/1P2P3/P4P2/6PP/R2QKB1R b KQ - 1 15,f6g6 d5e7 g8h8 e7g6,817,92,81,151,crushing fork middlegame short,https://lichess.org/pwoE1ikH/black#30,Sicilian_Defense Sicilian_Defense_Old_Sicilian,
02SYj,2r2rk1/1b2bppp/pNq1pn2/1pp5/2PP4/4P3/PB2BPPP/2RQ1RK1 w - - 2 18,b6c8 c6g2,798,78,74,99,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/gSNu1l87#35,English_Opening English_Opening_Anglo-Indian_Defense,
02SbW,4r3/ppp3pk/5p1p/8/1n1q1P2/P2p4/6PP/1Q1R1R1K b - - 0 32,b4c2 b1c2 d3c2 d1d4,1139,82,94,186,advantage endgame short,https://lichess.org/TxQcrT8H/black#64,,
02SdK,8/3k4/BP4p1/6Pp/p3p1pK/Pb2P3/5P2/8 b - - 2 59,d7c6 a6b5 c6b5 b6b7,2207,78,86,155,advancedPawn bishopEndgame crushing endgame master sacrifice short,https://lichess.org/4fCdaNzS/black#118,,
02Shy,r4rk1/2q1b2p/p1p5/4P1B1/Pp1p2b1/3P2N1/2P3pP/R1Q1R1K1 b - - 0 23,f8f1 g3f1 g2f1r e1f1,1890,77,84,113,advantage middlegame short,https://lichess.org/uumqtFQC/black#46,,
02Smp,2r2rk1/pb1nqpp1/1p5p/3p1B2/3Pn3/2N2N2/PPQ2PPP/2R2RK1 w - - 0 16,c3d5 b7d5 c2c8 f8c8 c1c8 d7f8,1549,76,94,1565,advantage defensiveMove hangingPiece long middlegame,https://lichess.org/8Y21K9hF#31,Queens_Gambit_Declined Queens_Gambit_Declined_Three_Knights_Variation,
02SpU,6k1/ppKP3R/8/1P5p/P4P2/2p5/7P/3r4 w - - 1 50,h7e7 c3c2 c7b7 c2c1q,1042,83,89,909,advancedPawn crushing endgame master promotion rookEndgame short,https://lichess.org/mr645TDS#99,,
02Sw6,3r4/3p3R/3Pk1p1/3NPn2/ppr2P2/3R4/PK6/8 b - - 7 40,c4d4 d5c7,1616,81,71,400,endgame mate mateIn1 oneMove,https://lichess.org/lJK75NTE/black#80,,
02Sxe,rn3rk1/1bp2pp1/p3p2p/1p1q4/3PN3/3BP1P1/PPQ2PP1/2R1R1K1 w - - 2 18,e4c3 d5g2,553,84,100,195,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/yrAN3qLN#35,Queens_Gambit_Accepted Queens_Gambit_Accepted_Other_variations,
02Syq,r3k2r/ppp2pp1/2p5/2b1q2p/2B1P1n1/2N5/PPPPQPP1/R1B2RK1 w kq - 2 11,e2f3 e5h2,924,102,95,360,mate mateIn1 middlegame oneMove,https://lichess.org/QcpeCroK#21,Russian_Game Russian_Game_Stafford_Gambit,
02Syu,3r2k1/5p1p/p4np1/1p3b2/1P5P/P1R2B2/4RPP1/1qQ3K1 w - - 6 29,f3b7 d8d1 c1d1 b1d1,926,174,100,28,middlegame,https://lichess.org/oRHz8Odd#57,,
